"Date","Price","Open","High","Low","Vol.","Change %"
"11/01/2000","229.74","229.74","229.74","229.74","","4.41%"
"10/01/2000","220.03","220.03","220.03","220.03","","11.56%"
"09/01/2000","197.23","197.23","197.23","197.23","","4.34%"
"08/01/2000","189.03","189.03","189.03","189.03","","-1.47%"
"07/01/2000","191.85","191.85","191.85","191.85","","-1.09%"
"06/01/2000","193.96","193.96","193.96","193.96","","0.85%"
"05/01/2000","192.32","192.32","192.32","192.32","","9.44%"
"04/01/2000","175.73","175.73","175.73","175.73","","2.44%"
"03/01/2000","171.55","171.55","171.55","171.55","","-1.41%"
"02/01/2000","174.01","174.01","174.01","174.01","","-10.24%"
"01/01/2000","193.87","193.87","193.87","193.87","","-6.82%"
"12/01/1999","208.05","208.05","208.05","208.05","","-3.54%"
"11/01/1999","215.68","215.68","215.68","215.68","","1.28%"
"10/01/1999","212.96","212.96","212.96","212.96","","7.14%"
"09/01/1999","198.76","198.76","198.76","198.76","","-10.43%"
"08/01/1999","221.91","221.91","221.91","221.91","","-1.84%"
"07/01/1999","226.06","226.06","226.06","226.06","","-0.96%"
"06/01/1999","228.26","228.26","228.26","228.26","","-1.24%"
"05/01/1999","231.12","231.12","231.12","231.12","","0.19%"
"04/01/1999","230.68","230.68","230.68","230.68","","1.11%"
"03/01/1999","228.15","228.15","228.15","228.15","","-2.22%"
"02/01/1999","233.32","233.32","233.32","233.32","","-4.26%"
"01/01/1999","243.69","243.69","243.69","243.69","","-2.29%"
"12/01/1998","249.40","249.40","249.40","249.40","","1.68%"
"11/01/1998","245.27","245.27","245.27","245.27","","4.18%"
"10/01/1998","235.43","235.43","235.43","235.43","","14.92%"
"09/01/1998","204.86","204.86","204.86","204.86","","0.21%"
"08/01/1998","204.44","204.44","204.44","204.44","","-11.88%"
"07/01/1998","232.01","232.01","232.01","232.01","","-4.61%"
"06/01/1998","243.22","243.22","243.22","243.22","","3.83%"
"05/01/1998","234.25","234.25","234.25","234.25","","1.53%"
"04/01/1998","230.72","230.72","230.72","230.72","","-3.04%"
"03/01/1998","237.95","237.95","237.95","237.95","","4.64%"
"02/01/1998","227.40","227.40","227.40","227.40","","6.10%"
"01/01/1998","214.33","214.33","214.33","214.33","","-2.14%"
"12/01/1997","219.01","219.01","219.01","219.01","","3.67%"
"11/01/1997","211.25","211.25","211.25","211.25","","7.38%"
"10/01/1997","196.74","196.74","196.74","196.74","","-2.05%"
"09/01/1997","200.86","200.86","200.86","200.86","","4.55%"
"08/01/1997","192.11","192.11","192.11","192.11","","-9.23%"
"07/01/1997","211.65","211.65","211.65","211.65","","3.72%"
"06/01/1997","204.06","204.06","204.06","204.06","","3.34%"
"05/01/1997","197.47","197.47","197.47","197.47","","4.91%"
"04/01/1997","188.22","188.22","188.22","188.22","","7.69%"
"03/01/1997","174.78","174.78","174.78","174.78","","-5.74%"
"02/01/1997","185.42","185.42","185.42","185.42","","4.43%"
"01/01/1997","177.55","177.55","177.55","177.55","","5.81%"
"12/01/1996","167.80","167.80","167.80","167.80","","0.35%"
"11/01/1996","167.22","167.22","167.22","167.22","","5.36%"
"10/01/1996","158.72","158.72","158.72","158.72","","1.49%"
"09/01/1996","156.39","156.39","156.39","156.39","","5.60%"
"08/01/1996","148.10","148.10","148.10","148.10","","-1.19%"
"07/01/1996","149.88","149.88","149.88","149.88","","-2.66%"
"06/01/1996","153.98","153.98","153.98","153.98","","3.80%"
"05/01/1996","148.34","148.34","148.34","148.34","","5.84%"
"04/01/1996","140.16","140.16","140.16","140.16","","-0.19%"
"03/01/1996","140.43","140.43","140.43","140.43","","-1.40%"
"02/01/1996","142.42","142.42","142.42","142.42","","1.58%"
"01/01/1996","140.20","140.20","140.20","140.20","","2.91%"
"12/01/1995","136.24","136.24","136.24","136.24","","1.36%"
"11/01/1995","134.41","134.41","134.41","134.41","","4.30%"
"10/01/1995","128.87","128.87","128.87","128.87","","2.54%"
"09/01/1995","125.68","125.68","125.68","125.68","","7.29%"
"08/01/1995","117.14","117.14","117.14","117.14","","-0.48%"
"07/01/1995","117.71","117.71","117.71","117.71","","-0.01%"
"06/01/1995","117.72","117.72","117.72","117.72","","1.61%"
"05/01/1995","115.85","115.85","115.85","115.85","","4.31%"
"04/01/1995","111.06","111.06","111.06","111.06","","2.82%"
"03/01/1995","108.01","108.01","108.01","108.01","","2.89%"
"02/01/1995","104.98","104.98","104.98","104.98","","2.86%"
"01/01/1995","102.06","102.06","102.06","102.06","","2.05%"
"12/01/1994","100.01","100.01","100.01","100.01","","1.53%"
"11/01/1994","98.50","98.50","98.50","98.50","","-1.25%"
"10/01/1994","99.75","99.75","99.75","99.75","","3.08%"
"09/01/1994","96.77","96.77","96.77","96.77","","-0.32%"
"08/01/1994","97.08","97.08","97.08","97.08","","6.94%"
"07/01/1994","90.78","90.78","90.78","90.78","","3.70%"
"06/01/1994","87.54","87.54","87.54","87.54","","-2.59%"
"05/01/1994","89.87","89.87","89.87","89.87","","-1.44%"
"04/01/1994","91.18","91.18","91.18","91.18","","2.39%"
"03/01/1994","89.05","89.05","89.05","89.05","","-4.19%"
"02/01/1994","92.94","92.94","92.94","92.94","","-1.04%"
"01/01/1994","93.92","93.92","93.92","93.92","","0.30%"
"12/01/1993","93.64","93.64","93.64","93.64","","0.79%"
"11/01/1993","92.91","92.91","92.91","92.91","","0.24%"
"10/01/1993","92.69","92.69","92.69","92.69","","6.82%"
